b2b3
b8c6
a2a3
e7e6
c1b2
e8e7
a3a4
d8e8
a4a5
g8f6
e2e3
g7g5
d1f3
f8g7
e3e4
c6b4
b2a3
c7c5
a3b4
c5b4
a5a6
g5g4
f3f4
e8f8
e4e5
f6d5
a6b7
c8b7
f4g4
g7e5
a1a5
b7c6
f2f3
f8d8
a5c5
d8b6
d2d4
d5f6
g4h4
e5d6
c5h5
