g2g4
f7f5
b1c3
e7e5
d2d3
g7g6
c3b5
f8g7
g1h3
b7b6
f1g2
d8f6
c1d2
f5g4
b5c7
e8d8
c7a6
f6f8
g2f1
f8d6
h3f4
g4g3
f1g2
c8a6
g2h3
g7f6
f2g3
d6d4
d2b4
e5f4
g3f4
d4b4
