b2b4
b7b6
a2a4
c8a6
g2g4
a6c8
h2h3
c8a6
c2c3
a6c8
h3h4
c8a6
f1h3
a6c8
h3f1
g8f6
f1g2
f6g8
g2a8
c8a6
a8b7
a6e2
d1e2
a7a5
e2e7
f8e7
b4a5
h7h6
a5b6
e7f8
b6c7
g7g5
h4g5
h6g5
h1h8
g8e7
c7b8q
e7f5
g4f5
d8c8
b7c8
g5g4
c8d7
e8e7
b8f8
e7d7
f8f7
d7d6
h8h5
d6e5
a1a3
e5f4
a3a2
f4e5
h5h7
e5f4
f7f8
f4e4
f8a8
e4f5
a8f8
f5g6
c1b2
g4g3
f2g3
g6h7
f8h6
h7g8
e1f1
g8f7
h6h4
f7g7
f1f2
g7f7
b2c1
f7g7
g1e2
g7f7
h4g5
f7e8
e2g1
e8d7
c1b2
d7c7
d2d3
c7d6
g5a5
d6e7
f2e2
e7f6
a5d5
f6g7
d5c4
g7h8
e2f1
h8h7
b1a3
h7h6
f1g2
h6h5
g3g4
h5g5
c4b3
g5h6
b3b5
h6g6
g2h1
g6h7
b5b7
h7h6
b7b5
h6g7
b5a6
g7h8
a6b5
h8g8
b5d5
g8h7
a3c2
h7h6
d5c5
h6g6
c5h5
g6g7
c3c4
g7f8
b2d4
f8g8
h5c5
g8h7
c5d6
h7g8
d4c3
g8h7
g1h3
h7g8
d6f8
g8f8
c3a1
f8f7
c2d4
f7e7
d4b3
e7d7
a2e2
d7d6
a1c3
d6c6
h3f2
c6d7
b3d2
d7d6
h1g2
d6c6
c3e5
c6b6
c4c5
b6b7
e5c7
b7c8
d2f3
c8b7
g2g3
b7c8
c7d6
c8b7
g4g5
b7c6
g5g6
c6d5
d6b8
d5c6
f3g1
c6d5
b8a7
d5c6
e2e8
c6d7
e8e1
d7c8
c5c6
c8d8
e1e7
d8c8
g3h2
c8d8
a7b8
d8c8
e7e1
c8d8
e1a1
d8e7
h2g2
e7f8
f2h1
f8g8
g2g3
g8g7
g1f3
g7h8
d3d4
h8g8
a4a5
g8g7
f3e1
g7h8
g3h2
h8g8
b8g3
g8g7
a1c1
g7h8
e1f3
h8g8
g3c7
g8g7
f3d2
g7h8
c1g1
h8g8
h1f2
g8g7
f2e4
g7f8
c7f4
f8g8
h2g2
g8g7
g1e1
g7f8
e1g1
f8e7
e4f6
e7d8
f4g3
d8c8
g3f2
c8c7
a5a6
c7d8
f2e1
d8c7
g2h1
c7d8
g1g2
d8c7
g2g5
c7d8
f6h5
d8e7
h1h2
e7d8
h2g1
d8e7
d2b1
e7d8
e1a5
d8e7
a5c3
e7d8
g5e5
d8c8
g1f2
c8c7
f2e3
c7d8
c3b2
d8c8
b2a3
c8c7
e3e4
c7b8
e5e6
b8c7
e4f3
c7d8
a3f8
d8c8
f3e2
c8c7
e6d6
c7b6
e2f1
b6a7
d6d7
a7b6
f8c5
b6b5
d7h7
b5a6
c6c7
a6a5
c5a7
a5b4
f1e1
b4c4
h7e7
c4b5
h5f6
b5a5
e7g7
a5b4
a7c5
b4c4
g7h7
c4b3
b1c3
b3c2
h7h8
c2b3
c5e7
b3c2
h8b8
c2c1
f6g4
c1c2
