c2c4
c7c5
d1a4
b7b6
a4d7
e8d7
g1f3
f7f6
f3e5
f6e5
d2d4
e5d4
b1a3
g7g5
e1d2
d8e8
d2d1
b8a6
c1f4
g5f4
g2g4
f4g3
f1h3
d7d8
h3g2
g3f2
h1f1
e8a4
b2b3
a4a3
f1g1
f2g1q
g2f1
g1f1
d1c2
f1e2
c2b1
e2e4
