b1c3
b8c6
c3d5
g7g5
a1b1
h7h6
b1a1
f8g7
a1b1
g7b2
c1b2
e7e6
b2f6
c6e5
f6d8
e6d5
d8c7
d7d6
c7d6
e5d3
c2d3
g5g4
b1b4
g4g3
f2g3
a8b8
d6b8
e8d8
b8a7
d8d7
d1a1
h6h5
a1h8
g8f6
h8f6
