b1a3
b7b6
a1b1
f7f5
b1a1
d7d5
h2h3
g8f6
a1b1
f6d7
g1f3
e7e6
b2b3
f8a3
c1a3
c8a6
b1c1
a6e2
d1e2
d5d4
e2e6
