b1a3
d7d5
h2h4
e7e5
a1b1
c8d7
b1a1
g8f6
b2b3
f8c5
c1b2
e8g8
a1c1
f8e8
c2c3
f6e4
d2d4
e5d4
c3d4
c5b4
b2c3
e4c3
d1c2
c3e4
