b1a3
c7c6
a3c4
f7f5
a1b1
g7g6
b1a1
h7h6
g1f3
e7e6
a1b1
d8f6
b2b3
f8e7
c1b2
f6b2
b1b2
e7f6
b2b1
h6h5
c4b6
a7b6
a2a3
a8a3
f3g1
a3b3
b1b3
f6b2
b3b2
e8f8
d1c1
f8g7
c1d1
g7h7
d1c1
f5f4
g1f3
h5h4
b2b6
h4h3
c1b2
h3g2
f1g2
c6c5
b2e5
c5c4
e5c7
c4c3
c7c8
c3d2
e1d2
e6e5
f3e5
f4f3
e2f3
b8a6
c8b7
g8h6
b6a6
h6f5
a6g6
f5d4
b7d7
