c2c3
b7b6
a2a4
h7h5
g1h3
h8h7
g2g4
c8a6
f2f3
f7f6
h3f4
e7e5
d1c2
f6f5
f4g6
f5g4
c2f5
f8d6
f3f4
a6b7
f5f7
e8f7
e2e3
b7h1
g6h8
h7h8
f1h3
g4h3
c3c4
e5f4
a4a5
d8g5
b1c3
g5g1
e1e2
f4f3
e2d3
f3f2
a1b1
f2f1q
d3d4
c7c5
