b2b4
b7b5
g2g4
c7c5
f1g2
g7g5
g2e4
h7h5
e4g6
f7g6
f2f4
d7d5
a2a4
a7a6
h2h3
c8d7
e1f1
a8a7
b4c5
a7b7
g1f3
b7c7
a4b5
d7c6
d2d3
d8c8
b1d2
c6a8
f1e1
a8b7
h3h4
c8g4
a1a4
e8f7
a4a5
c7c6
e2e4
c6f6
d3d4
f6c6
e1f1
g8f6
d2b3
f6h7
d1e1
f7g7
f3g1
e7e5
d4e5
g4c8
f1g2
c6d6
g1f3
d6c6
e4d5
c8e6
e1f1
e6e8
a5a6
c6f6
c1e3
e8b5
f3h2
f6d6
e3d4
g7g8
f4g5
b5a6
c2c3
a6b6
f1b5
b7a8
g2f2
a8d5
h1d1
b8c6
b5c6
d5c4
c5b6
h7f6
b6b7
f6e8
c6d5
c4d5
b7b8q
g8f7
d1d3
e8g7
f2f1
d5c4
f1e2
d6f6
d4a7
f6a6
h2g4
a6a4
e2f2
h5g4
b8b7
f7e8
a7d4
c4a6
c3c4
g7f5
f2e1
f5h4
b7b8
e8e7
d3f3
f8h6
f3f2
h4g2
f2g2
h6g7
b8b7
a6b7
e5e6
e7e8
d4b2
g7h6
c4c5
a4c4
g2f2
b7c8
f2f5
c8a6
f5f6
c4c1
b2c1
h8g8
b3d2
g8h8
g5h6
a6b7
e1d1
b7f3
d2f3
h8f8
f6f7
g4f3
c1a3
g6g5
d1e1
g5g4
f7h7
g4g3
h7c7
g3g2
c7a7
f3f2
e1d1
f8f7
a3b2
f7g7
b2f6
g7a7
h6h7
a7c7
f6a1
g2g1q
d1e2
f2f1q
e2d2
c7h7
c5c6
g1a7
a1f6
h7e7
c6c7
f1f3
f6h4
f3g3
h4g3
a7c5
g3d6
c5a7
d6g3
a7c5
g3h4
c5f5
d2e2
f5a5
h4g3
a5e1
g3e1
e7f7
e6e7
e8e7
e1f2
e7e8
e2d2
f7f6
f2e1
f6f8
d2e3
f8f3
e3d4
f3f5
e1f2
f5c5
d4d3
c5h5
f2e1
h5h7
e1g3
h7g7
g3f2
g7h7
f2a7
h7g7
a7e3
g7h7
e3h6
h7f7
d3c4
f7f6
c4b4
f6d6
h6e3
d6d8
e3h6
d8d7
h6c1
e8f7
b4a4
f7f8
c1g5
d7e7
a4a5
e7f7
g5d2
f8g7
c7c8q
g7g6
c8c4
g6f6
c4e6
f6e6
d2e1
e6d7
e1d2
d7d8
a5b6
f7f6
b6a7
f6f5
a7b8
f5d5
d2a5
d5a5
b8b7
a5e5
b7a8
e5e8
a8a7
d8e7
a7a6
e7d8
a6b6
d8c8
b6c5
e8e5
c5d4
e5e8
d4c5
e8e5
c5d4
e5e8
d4d5
e8e5
d5e5
