b1c3
b8a6
c3e4
a8b8
e4g5
g8f6
g5h7
h8h7
g1h3
h7h4
h3f4
h4f4
a2a3
a6c5
a3a4
f4a4
a1a4
c5a4
b2b3
a4c5
c1a3
c5b3
c2b3
d7d5
a3e7
f8e7
b3b4
e7b4
d1b3
d8d6
b3b4
d6b4
e2e3
b4b1
e1e2
b1f1
e2f1
c8f5
d2d3
f5d3
f1g1
e8f8
e3e4
d5e4
f2f3
e4e3
f3f4
f8g8
f4f5
b8a8
g2g3
a8b8
g3g4
d3e4
g4g5
e4h1
g1h1
f6d5
f5f6
g7f6
g5f6
d5f6
h2h3
a7a5
h3h4
b7b5
h4h5
f6h5
h1h2
b8b6
h2h3
h5g7
h3g3
c7c5
g3h3
a5a4
h3g3
e3e2
g3h3
e2e1b
h3g4
b6f6
g4g5
f6f1
g5g4
f7f5
g4g5
e1g3
g5g6
f5f4
g6h6
f1f2
h6g6
g8f8
g6h7
a4a3
h7h8
f4f3
h8h7
f8f7
h7h8
f2f1
h8h7
f1a1
h7h8
a1b1
h8h7
g3e1
h7h8
e1f2
h8h7
f2e1
h7h8
b1b4
h8h7
b4b1
