f2f3
b7b5
e2e3
a7a6
b1a3
c7c6
e1e2
d7d6
b2b4
c8d7
e2d3
f7f5
a3b5
d8b6
c1b2
d7c8
d3c3
b6e3
f1d3
e3a7
d3f1
a7f2
b5c7
