b1c3
e7e5
e2e3
c7c6
g1e2
b7b6
a1b1
d8e7
a2a3
e7f6
c3e4
c6c5
e4f6
g8f6
d2d3
h7h6
f2f4
g7g5
f4e5
f6g4
d3d4
d7d6
h2h3
c5d4
e3d4
c8b7
h3g4
b7c8
e2c3
f8g7
d1f3
h6h5
f3a8
b6b5
a8b8
h8f8
f1b5
e8e7
c3d5
e7e6
d5f4
g5f4
b8d6
