h2h3
e7e6
g2g4
d7d5
c2c3
b8c6
h3h4
d8h4
h1h2
h4h2
b2b3
h2f2
e1f2
f8c5
f2f3
c6e5
f3g3
c5f2
g3f2
e5g4
f2f3
g4h2
f3g2
h2f1
g2f1
g7g5
f1g2
g8h6
g2h2
h6g4
h2g2
g4e3
g2h2
e3d1
h2g2
d1e3
g2h2
e3f1
h2g2
f1e3
g2h2
e3g4
h2g2
g4e3
