c2c4
e7e5
d2d4
f8b4
c1d2
e5d4
f2f3
d8h4
g2g3
h4h5
b1c3
d4c3
d1c2
c3d2
e1d1
h7h6
c2c3
b4c5
c3e5
h5e5
e2e4
e5b2
f3f4
b2a1
d1d2
a1d4
f1d3
d4f2
g1e2
c5b4
d2c1
f2e3
c1b1
e3d3
b1a1
b4c3
e2c3
d3c3
a1b1
c3b4
b1c2
b4c4
c2b1
c4e4
b1a1
e4h1
a1b2
h1g2
b2c1
g2g1
c1d2
g1h2
d2d3
h2g3
d3e2
g3g2
e2d3
g2d5
d3c2
d5c4
c2d1
c4a4
d1c1
a4f4
c1b2
f4e5
b2a3
e5d6
a3b3
d6d5
b3a4
d5a2
a4b4
b8c6
b4c3
a2a1
c3c2
c6d4
c2d3
a1a6
d3d2
d4f3
d2c3
a6a5
c3b2
a5b6
b2a1
b6f6
a1b1
f6f5
b1a2
f5d5
a2b2
d5d4
b2b1
d4d3
b1a1
d3a6
a1b2
a6b6
b2a1
b6f6
a1a2
f6e6
a2b1
f3d2
b1a1
e6e5
a1a2
e5d5
a2b2
d5d4
b2c2
d4e4
c2c1
e4e1
c1b2
d2c4
b2b3
c4a5
b3c2
e1e2
c2b1
e2b5
b1a1
a5b3
a1b1
b5f5
b1a2
b3c1
a2b2
c1d3
b2a3
f5a5
a3b3
a5d5
b3a3
d5c5
a3a4
c5b4
