b2b3
e7e6
g1f3
d8f6
f3e5
f6e5
c2c3
b8c6
d2d4
e5f5
b3b4
c6b4
c3b4
e6e5
d4e5
f5e5
d1d7
c8d7
g2g4
e5a1
h1g1
f8b4
b1d2
a1c1
