h2h4
b8c6
h4h5
c6d4
h5h6
g8h6
e2e3
d4f5
e3e4
f5d4
c2c3
d4e6
f1c4
e6f4
d1f3
e7e5
g2g3
f4g6
f3h5
d8f6
f2f3
f6c6
d2d3
h6g8
c4d5
c6c5
b2b4
c5b5
d5c4
b5c6
b4b5
c6c5
c1g5
f8d6
b5b6
c5b6
b1d2
b6c5
d2b3
c5c6
b3a5
c6c5
a5b3
c5c6
b3a5
c6c5
a5b3
