h2h4
b8c6
b1c3
e7e6
a2a3
d7d6
f2f4
e6e5
c3a4
g8f6
a4c3
c8d7
a3a4
f8e7
h1h2
f6g4
g1f3
e7h4
f3h4
g4h2
a1a3
d8h4
g2g3
h4g3
