a2a4
f7f6
a4a5
e7e5
a5a6
b7a6
a1a6
e8f7
a6a7
f7g6
a7a8
h7h6
a8b8
f8d6
b8c8
f6f5
c8d8
g6h5
d8g8
d6a3
g8h8
a3b4
h8h6
h5h6
b2b3
h6g5
c2c4
g5g6
c4c5
c7c6
e2e4
b4a5
e4f5
g6f6
b3b4
d7d6
b4a5
g7g5
c5d6
f6f5
d6d7
e5e4
d7d8q
g5g4
d1g4
f5e5
g4e4
e5e4
a5a6
e4f5
a6a7
f5e5
a7a8q
e5f5
d2d4
f5g6
d4d5
c6d5
f2f4
g6f7
f4f5
d5d4
f5f6
d4d3
f1d3
f7e6
f6f7
e6f7
d3h7
f7g7
h7g8
g7g6
g8f7
g6f7
g2g4
f7g6
g4g5
g6h5
g5g6
h5g6
h2h4
g6f7
h4h5
f7g7
h5h6
g7h7
b1a3
h7g6
h6h7
g6g7
h7h8q
g7f7
a3b5
f7e6
b5a7
e6f7
a7c8
f7e6
c8a7
e6f5
a7c8
f5g4
c8a7
g4f5
a7c8
f5g6
c8a7
g6f7
a7c8
f7g6
c8a7
g6f5
