g1h3
d7d6
f2f3
c8h3
c2c3
h3c8
h2h3
e8d7
d1b3
f7f6
b1a3
b8c6
h1g1
d8e8
a3b1
d7d8
g2g3
c6b4
f3f4
b4a2
b3d1
a2c3
g3g4
c3b1
e2e4
g8h6
d2d4
h6g4
f1d3
g4e3
g1h1
e3d1
h1f1
c8h3
d3b5
e8b5
b2b4
b5f1
