b1a3
a7a6
a1b1
a6a5
b1a1
a5a4
g1f3
b7b6
a1b1
b6b5
c2c3
b5b4
c3b4
c7c6
b1a1
c6c5
b4c5
d7d6
d1c2
d6c5
c2c5
d8d2
c1d2
e8d7
c5b5
d7d6
b5d3
d6e6
d3e4
e6d6
e4f4
d6d5
f4d4
d5c6
d4e4
c6b6
e4d4
b6a6
d4c4
a6b6
c4b4
b6c6
b4b5
c6d6
b5b4
d6d5
b4c4
d5d6
c4d4
d6c6
d4c4
c6b6
c4f7
b6c5
f7h5
c5b6
h5b5
b6c7
b5e5
c7b6
e5e3
b6a6
e3f4
a6b6
a1b1
c8g4
f4b4
b6c6
b4e4
c6c5
e4d4
c5c6
b1c1
c6b7
d4b4
b7a6
b4a4
a6b6
a4d4
b6a6
d4c4
a6b6
c4c5
b6a6
c5b5
a6a7
c1c7
