b2b4
b7b5
c2c4
e7e5
g1f3
f8d6
d1a4
c8b7
h2h4
f7f5
h1g1
b5a4
h4h5
e5e4
e2e3
d8f6
f1e2
f6a1
e2d1
a1b1
f3e5
d6e5
f2f4
e4f3
