g2g4
d7d5
h2h4
a7a5
g4g5
e7e5
h4h5
d8g5
e2e3
g8e7
e1e2
g5g4
f2f3
g4c4
d2d3
c4a4
f1h3
a4h4
f3f4
h4h5
g1f3
h5h6
c1d2
a5a4
d1g1
e7c6
g1g3
c6d4
f3d4
h6h5
h3g4
c8g4
d4f3
h5h1
g3h2
c7c5
b2b3
f7f5
e2f2
h1d1
f2g3
d1c2
f3h4
c2b2
h2g1
b2a1
d3d4
g4h5
e3e4
a1a2
d4c5
a2b3
d2c3
f5e4
b1a3
b3c3
g3f2
c3c5
f2f1
c5c1
f1f2
c1f4
f2g2
f4g5
g2f1
g5f6
g1f2
f6a6
f2e2
a6f6
e2f3
f6a6
a3c4
a6c4
f3d3
c4d3
f1e1
d3e2
