e2e4
e7e5
d1g4
g8f6
g4g5
b7b5
h2h4
f8c5
g5f6
b8c6
f6d8
c6d8
h1h3
a7a6
h3c3
d7d6
f1e2
d8c6
a2a3
h7h5
c3c5
d6c5
a3a4
c6a5
a4b5
a6b5
d2d4
c5d4
e2b5
e8e7
a1a5
a8a5
b1a3
c8a6
c1d2
a6b5
d2a5
h8b8
a5c7
d4d3
c7b8
b5a6
e1d2
f7f6
c2d3
a6c8
a3c4
g7g5
h4g5
e7e6
g5g6
c8d7
c4b6
d7e8
b6d7
h5h4
d7c5
e6e7
g6g7
h4h3
g7g8q
h3h2
g8e6
e7d8
e6d6
e8d7
d6d7
