c2c4
e7e5
e2e3
e5e4
f2f3
d8h4
e1e2
e4f3
g1f3
h4c4
e2f2
c4e4
f3e5
e4f5
e5f3
f5h5
f3h4
h5h4
g2g3
h4f6
d1f3
f6g6
h2h4
g6c2
f3b7
c2f5
f2e1
c8b7
e1d1
f5f3
f1e2
f3h1
d1c2
h1e4
c2c3
e4e5
c3c2
e5c5
c2d1
a7a5
d2d4
c5d6
e2b5
b7f3
d1e1
d6b4
e1f1
b4b5
f1g1
b5c4
b1c3
c4b4
c3d1
b4e1
g1h2
e1h1
