h2h4
f7f6
h4h5
a7a5
g2g4
b8c6
f2f4
c6b4
h5h6
b4d5
h6g7
d5f4
g7f8q
e8f8
e2e4
h7h5
g4h5
d7d5
e4d5
b7b5
f1b5
f4g6
h5g6
a5a4
g6g7
f8g7
h1h7
h8h7
d1g4
c8g4
d5d6
c7c6
b5c6
e7e5
c6a8
d8d6
a8g2
g8e7
g2f1
e5e4
d2d4
h7h5
c1h6
h5h6
d4d5
e7d5
c2c4
h6h3
g1h3
d6b6
c4d5
g4d1
e1d1
b6b2
d5d6
b2h2
d6d7
e4e3
d7d8q
a4a3
d8f6
g7f6
b1a3
h2d2
