h2h3
d7d5
g2g4
e7e5
c2c3
b8c6
h3h4
c8g4
h4h5
g8f6
a2a3
f8c5
h5h6
g7h6
h1h6
c5f2
e1f2
f6e4
f2e3
d8g5
e3d3
g5h6
a1a2
e4f2
d3c2
f2d1
c2d1
h6h1
d1c2
h1g1
c2d3
g1f1
d3e3
f1e1
e3d3
g4f5
d3e3
e1f1
b2b3
f1g1
e3f3
f5h3
a2b2
g1g2
f3e3
g2g3
