g2g3
a7a6
e2e4
a6a5
b1c3
a5a4
f2f4
a4a3
c3b1
b7b6
f1d3
b6b5
e1f1
b5b4
d1h5
b4b3
d3e2
c7c6
h5c5
d7d6
e2a6
e8d7
g1e2
d7c7
c5c3
c7b6
f1g1
b6a6
c3f3
a6a5
e2d4
a5a4
f3e2
a4b4
e2g2
b4a4
a2b3
a4b4
g2f2
b4a5
a1a3
a5b4
a3a5
b4a5
d4e2
a5b4
f2g2
b4a5
e2d4
a5b4
c2c4
b4a5
g2h3
a5b4
e4e5
b4a5
b1c3
a5b4
h3h6
b4a5
b3b4
a5b4
c3e4
b4a4
h6g6
a4b4
d4b5
b4b3
g6g5
b3a2
g5f6
a2a1
f6d6
a1b1
c4c5
b1a1
d6c7
a1b1
c7d7
b1a1
h2h4
a1b1
b5a3
b1a1
e4f6
a1a2
g1g2
a2a1
h1f1
a1a2
a3b1
a2a1
f6e4
a1b1
b2b3
b1a1
g3g4
a1b1
d7d3
d8d3
f1d1
b1a1
d1g1
a1b1
e4c3
b1c2
g2h2
c2b3
e5e6
b3c2
c3e2
c2b1
g1h1
b1a1
h1d1
a1b1
d1f1
b1a1
e6f7
a1b1
f1f3
b1a1
f3g3
a1b1
g4g5
b1a1
h2g2
a1b1
e2d4
b1a1
f7g8q
a1b1
g3f3
b1a1
d4f5
a1b1
f3g3
b1a1
f5e3
a1b1
g8f8
b1a1
e3f5
a1b1
f8c8
b1a1
f5d4
a1b1
g3g4
b1a1
g2h1
a1b1
g4g2
b1a1
g2g1
a1b1
c1a3
b1a2
h4h5
a2a3
c8c6
d3h3
