h2h4
d7d5
a2a4
c8f5
e2e4
f5e4
f2f3
e4f5
g1e2
b8c6
g2g4
f5g6
h4h5
g6c2
d1c2
g8f6
g4g5
c6b4
c2b3
d8d7
b3b4
d7e6
b4b7
a8c8
f1h3
f6g4
h3g4
f7f5
g5f6
e6f6
b7c8
e8f7
b1c3
f6e5
c3d5
e5d5
d2d4
d5a5
c1d2
a5b6
d2c3
f7g8
g4e6
b6e6
c8e6
