b1c3
c7c6
c3e4
e7e5
b2b3
d8h4
c1a3
f7f6
d2d3
f6f5
g1f3
g8f6
a3f8
a7a6
f3h4
f5e4
f8g7
c6c5
g7h8
f6d5
d3e4
a8a7
d1d5
h7h6
d5g8
