e2e4
g7g5
d2d4
d7d5
c1g5
d5e4
b1c3
c8g4
d1g4
f8g7
g5e7
f7f6
e7d8
a7a6
g4g7
b7b5
g7h8
h7h6
h8g8
e8d7
d8f6
c7c6
c3e4
b5b4
g8h7
d7e6
f1c4
