g1h3
b7b5
h1g1
a7a6
f2f3
c7c6
g1h1
d7d6
h1g1
c8b7
g1h1
h7h6
h1g1
d8b6
e2e3
b6a5
a2a4
b5a4
b1a3
a5c7
g1h1
b8d7
a1b1
e7e6
f1c4
d7c5
h3g1
c7d7
g2g4
f7f5
d2d4
g7g6
e3e4
h6h5
c2c3
a6a5
g1e2
g8e7
c4a6
h5h4
c1e3
f5g4
a6d3
d6d5
e3h6
b7c8
c3c4
e6e5
c4d5
c5e4
d3e4
d7e6
b2b4
e6f6
b1a1
f6f5
e4b1
e7g8
d5d6
c8d7
f3f4
g8e7
a3b5
h8h7
b1f5
g6f5
d4d5
h7h8
d1d2
a8d8
d2d4
c6b5
d6e7
g4g3
d4d2
g3h2
h1f1
a5b4
f1h1
h4h3
h1f1
b4b3
h6g5
h8h7
