g1h3
e7e5
a2a3
e5e4
b2b3
e4e3
c2c3
d8h4
h1g1
h4h5
b3b4
h5g4
d1b3
g4f5
f2f3
f7f6
g2g3
e8d8
b3d5
f5d5
h3f4
d5b3
c1b2
b3b2
e1d1
b2b3
d1c1
b3c4
h2h3
c4c3
d2c3
g7g5
f4h5
f6f5
g3g4
d7d5
g4f5
d5d4
b1d2
d4c3
f1g2
e3d2
c1b1
d2d1q
g1d1
b8d7
h5g7
f8g7
d1d3
h7h5
d3d6
c7d6
b1a2
c3c2
g2h1
c2c1q
a1c1
b7b5
c1c3
g7c3
f5f6
d7f6
a3a4
c8e6
a2b1
e6f5
e2e4
f5e4
f3e4
b5a4
h3h4
g5h4
h1f3
h4h3
b1a2
h5h4
f3h5
f6h5
a2b1
h3h2
b4b5
h2h1q
b1c2
h1e4
c2c1
e4f4
c1b1
f4b4
b1c2
b4e4
c2d1
e4d3
d1c1
d3f1
c1c2
f1f5
c2c1
f5g5
c1c2
g5g2
c2b1
g2b2
