d2d4
d7d5
g1f3
f7f5
b2b3
b7b5
a2a4
b5a4
c1e3
a4b3
g2g3
b3c2
d1c1
c2b1q
f3g5
b1c1
a1c1
h7h5
c1c4
d5c4
f1g2
a7a5
e3f4
a8a6
g2f1
c7c5
d4c5
b8c6
g5f7
d8d7
f7e5
d7d8
e5d3
c4d3
h2h3
d3e2
f4e3
e2f1q
e1f1
e7e5
e3d4
e5d4
f1g2
f8c5
g2h2
c5a3
h1b1
a3d6
f2f3
d6a3
h2g1
a3c5
b1b2
d4d3
g1g2
c5a3
b2b1
d3d2
b1b2
a3b2
g2f1
d2d1q
f1g2
d8d2
