b1a3
e7e5
g2g4
f8a3
g1h3
a3c5
e2e4
b8c6
b2b4
c5b4
a1b1
g8f6
c2c4
e8g8
b1b3
d7d6
d1f3
c6d4
f3f4
e5f4
b3b1
c8g4
b1b4
d4c2
