e2e3
e7e5
b1c3
g8f6
d2d4
e5d4
d1d4
f6h5
d4e5
d8e7
g1f3
e7e5
f3e5
h5f6
c3b5
f8b4
c2c3
b4c5
b5c7
e8f8
c7a8
d7d5
e5d3
c5d6
f2f3
b8c6
a2a4
c8f5
g2g4
f5d3
f1d3
h7h6
b2b4
f8g8
h2h4
d6g3
e1d2
g3e5
d3b1
e5d6
b4b5
c6e5
h1f1
e5c4
d2d1
c4e5
a4a5
d6c5
h4h5
c5d6
a1a4
d6c5
a4f4
f6d7
e3e4
c5e7
e4d5
d7c5
f4f5
e5c4
f5f4
c4e5
f4f5
e5c4
f1e1
e7f8
f5f4
c4a5
e1e8
a5b3
c1a3
a7a6
b5b6
a6a5
b1a2
g8h7
f4f7
c5d3
a3f8
d3f2
d1e2
b3c1
e2f2
c1d3
f2e3
h8g8
e3d3
a5a4
a8c7
h7h8
f8g7
h8h7
g7f6
g8g7
f7g7
