h2h3
e7e6
g2g4
e8e7
c2c3
e7d6
h3h4
b7b6
h4h5
d8g5
a2a3
g5d5
g4g5
d5h1
b2b4
h1g1
c1b2
g1g5
h5h6
g7h6
c3c4
d6e7
b2g7
f8g7
a3a4
g7a1
b1c3
a1c3
d1c2
c3b4
c2h7
h8h7
f1h3
b4d2
e1f1
g5e5
h3e6
f7e6
a4a5
b6a5
c4c5
e5c5
f1g2
h7g7
g2h2
c5h5
