b1a3
d7d6
g2g3
c7c6
c2c4
b7b6
f1g2
b6b5
g2c6
b8c6
a3b5
c8b7
b5a7
a8a7
f2f3
c6a5
c4c5
d6c5
g1h3
g8f6
d1c2
e7e5
c2h7
a5c4
h7h8
e8e7
h8g7
f8g7
f3f4
e5f4
g3f4
f6e4
d2d4
e4g5
h3g5
d8d4
g5f7
a7a6
a1b1
b7e4
f7d6
a6d6
f4f5
c4e5
b1a1
c5c4
b2b3
c4c3
e2e3
d4d5
f5f6
e7f6
a2a3
e4g2
a1a2
g2f3
h1g1
g7h6
g1g6
f6g6
a2g2
g6f5
e1f2
f3e4
g2g7
d5b3
g7g3
d6f6
f2e2
b3d5
h2h3
f6c6
