h2h4
d7d5
h4h5
f7f5
g2g3
b7b5
f2f4
h7h6
e2e3
b8c6
f1b5
g8f6
b5c6
e8f7
c6d5
f6d5
g3g4
f5g4
f4f5
c8f5
e3e4
f5e4
d1f3
e4f3
g1f3
g4f3
d2d4
e7e5
d4e5
f8b4
e1f2
b4c5
f2f3
d8f8
e5e6
f7e6
f3e2
f8e8
e2d1
c7c6
h1e1
e6d7
e1e7
c5e7
c2c4
d5c7
c4c5
e7c5
b2b4
c5b4
a2a4
c6c5
a4a5
a7a6
d1c2
e8e4
c2b3
b4e1
b1a3
e1a5
b3a2
c7e6
a2b2
e6g5
c1g5
h6g5
a1d1
d7c6
d1d6
c6d6
a3c4
e4c4
h5h6
g7h6
b2a1
g5g4
a1b1
a8b8
b1a1
c4a4
