d2d4
g7g5
c2c3
h7h6
g2g3
b7b5
f1g2
b8a6
g2a8
a6b4
a8f3
g5g4
f3g4
e7e5
b1a3
d8e7
g4f3
e7c5
d4c5
h8h7
c1e3
b4d3
e2d3
g8e7
d3d4
e7f5
e3d2
f8d6
c5d6
f7f6
d6c7
a7a5
f3e4
f5d4
e4h7
d7d5
h7b1
h6h5
d1h5
