e2e4
g8f6
f1b5
f6e4
b5c4
d7d5
b1c3
e4c3
b2c3
d5c4
d1e2
d8d5
h2h3
d5g2
a1b1
g2h1
b1b7
h1g1
e2f1
g1f1
e1f1
c8b7
f2f4
b8c6
d2d3
c4d3
c1d2
d3c2
a2a4
e8c8
d2c1
d8d1
f1e2
c6a5
c1d2
b7f3
e2d3
c2c1q
c3c4
c1d2
