b1c3
g7g6
h2h4
f8g7
c3b1
b8c6
g2g3
d7d5
c2c3
g8f6
g3g4
c8g4
e2e3
g4d1
a2a4
d1c2
b2b4
c2e4
c1a3
e4h1
f1e2
e8d7
e1f1
c6e5
f2f4
e5c4
a4a5
h1e4
a5a6
b7a6
a3b2
c4b2
e2a6
b2c4
a6c8
d7c8
a1a5
c4a5
d2d4
a5c4
f4f5
e4f5
f1f2
g7h6
f2g2
c4e3
g2h2
d8d6
h2h1
d6g3
c3c4
g3g2
