c2c3
g8h6
a2a3
h6f5
d2d3
f5h6
b2b4
h6f5
e2e3
f5e3
f2f3
e3g2
e1e2
e7e5
a3a4
f8b4
c1h6
b4c3
h6g5
d8g5
d3d4
c3d4
g1h3
d4a1
d1d7
b8d7
b1d2
g5d2
e2d2
e5e4
d2c2
