b2b3
g7g6
b3b4
h7h5
d2d3
g6g5
c2c3
d7d6
c1g5
b8a6
g5e3
c8f5
h2h3
f8h6
c3c4
f5d7
d1c2
h6f8
g1f3
e7e6
f3d2
d8b8
c2a4
