a2a4
e7e5
a4a5
b8c6
a5a6
f8c5
a6b7
c5f2
e1f2
d8f6
f2e3
f6f4
e3d3
f4d2
d3d2
c8b7
a1a7
c6a7
b2b4
b7g2
f1g2
d7d6
g2a8
g8e7
a8b7
c7c5
b4c5
d6c5
b7a8
e7g8
a8b7
g7g6
b7a8
h7h6
a8b7
f7f6
b7a8
a7c6
a8c6
e8e7
c6a8
e5e4
a8e4
g6g5
e4a8
f6f5
a8b7
c5c4
b7a8
c4c3
d2c3
g8f6
c1g5
h8c8
a8c6
c8c6
c3b4
c6b6
b4a5
b6b5
a5b5
h6g5
b5a6
f6e8
a6a7
f5f4
a7a8
e8c7
a8b8
c7a6
b8a8
a6c7
a8b8
c7a6
b8a8
a6c7
