g2g3
d7d5
e2e3
e7e5
f1b5
c7c6
b5c6
b8c6
h2h3
g8f6
d1h5
f6h5
g1f3
d5d4
f3d4
d8d5
d4c6
d5h1
e1e2
h1c1
c6a7
c8h3
f2f4
c1f1
