e2e4
a7a6
h2h4
a6a5
d2d4
a5a4
a2a3
b7b6
d4d5
c7c6
e4e5
a8a5
b2b4
a4b3
c2b3
d7d6
b3b4
a5d5
d1f3
d6e5
f3e4
d5d1
e1e2
c8a6
b4b5
a6b5
e4c4
b5c4
e2f3
c4f1
c1g5
d8d5
f3e3
d1d3
