h2h4
f7f5
d2d4
a7a5
e2e3
h7h5
d1e2
b7b6
e3e4
b8c6
h1h3
e7e6
c2c4
g7g6
h3h2
c6d4
a2a3
f5f4
e1d2
b6b5
e2f3
b5b4
f3h5
g8f6
h5e5
h8h4
b1c3
f6g4
e5f6
b4a3
f6e7
f8e7
c3a4
g4h2
f2f3
d4b3
d2e1
b3a1
f1e2
a1b3
a4c5
a3a2
c5d3
a2a1q
d3e5
a1c1
e2d1
c1d2
