c2c4
b8c6
g1f3
f7f5
d1b3
a7a6
f3h4
g7g6
b1c3
a8b8
b3b7
g8h6
b7b6
h6g4
c3d5
c6e5
d5f4
c8b7
h2h3
b7f3
e1d1
f3b7
f4g6
e5d3
b6b4
d3e5
d1e1
d8c8
g6e5
c8d8
b2b3
h7h5
e5c6
g4f6
b4a3
h8h6
c6e5
f6g4
h3g4
h6e6
b3b4
b7g2
h1h2
g2b7
e5d3
f8g7
h4f3
c7c6
a3c3
b8a8
c3g7
e6g6
h2h1
e7e5
d3e5
d8b8
h1h5
d7d5
f3g5
d5d4
c4c5
g6d6
g7f6
f5f4
b4b5
a6b5
a2a4
b7c8
d2d3
c8g4
c1a3
g4e2
f6d8
d6d8
g5h3
e8f8
h5h4
f8e8
e1d2
a8a7
h4h6
d8c8
h6g6
a7a4
g6f6
b8b7
d2c2
a4a5
e5f7
a5a7
c2b2
a7a4
f7h6
b7a8
h3g5
a8a5
