b2b4
a7a6
c2c4
e7e6
c4c5
b8c6
g2g3
c6b4
b1c3
f8c5
g1h3
c5f2
h3f2
d8f6
h2h4
b7b6
f1h3
c8b7
c3b5
a6b5
h3e6
b7h1
d1b3
f6a1
e1f1
a1c1
f2d1
d7e6
g3g4
c7c5
b3g3
c1d1
f1f2
g8f6
g3g1
f6e4
f2e3
b4d5
e3d3
d5b4
d3e3
b4d5
e3d3
d5b4
d3e3
