a2a3
f7f5
b2b3
g7g6
c2c3
h7h6
d2d3
f8g7
e2e3
a7a6
e1d2
a6a5
d2e1
g6g5
e1d2
g5g4
d2c2
f5f4
d1g4
a5a4
g4g7
c7c5
g7h8
h6h5
h8g8
