d2d4
d7d5
b1c3
h7h5
e2e3
h5h4
f1b5
c7c6
c3d5
d8a5
c1d2
a5b5
d5c7
e8d7
c7b5
c6b5
e3e4
a7a6
d1f3
e7e6
f3f7
f8e7
f7g7
h8h5
g7g8
b7b6
g8g6
a8a7
g6h5
c8b7
h5h7
b8c6
d4d5
c6e5
d5e6
d7e6
f2f4
e5f3
g1f3
e6d6
e1g1
e7f6
d2b4
d6c6
f3e5
f6e5
f4e5
b7a8
f1f6
