d2d4
b8c6
a2a4
c6d4
d1d3
d4e2
e1e2
g8h6
d3a6
b7a6
g1f3
h6f5
a1a2
f5h6
g2g4
h6g4
b1d2
g4h2
d2e4
h2f1
e4d6
c7d6
c1d2
f1d2
e2d1
d2f1
h1h5
f1h2
f3d4
h2f1
d1e2
f1h2
a2a1
h2f1
a1a3
f1h2
a3h3
h2f1
c2c3
f1h2
h5d5
h2f1
h3h6
g7h6
e2d1
f1h2
d5d6
e7d6
d4b5
h2f1
b5d6
f8d6
d1c2
d6h2
b2b4
h2g1
c2b3
g1h2
f2f3
h2g1
b3c4
g1h2
b4b5
h2g1
b5a6
c8a6
c4d5
a6e2
c3c4
e2d1
f3f4
d1e2
a4a5
e2d1
c4c5
d1e2
c5c6
e2d1
f4f5
d1e2
d5e5
e2d1
a5a6
d1e2
f5f6
e2d1
e5e4
d1e2
e4e5
e2d1
e5e4
d1e2
e4e5
