b1a3
g8f6
d2d3
f6e4
f2f3
c7c6
c1f4
d8a5
b2b4
a5b4
c2c3
e4c3
d1d2
b4a3
d2c1
a3c1
a1c1
c3e2
e1e2
g7g5
f4e3
h7h5
e3f4
g5f4
c1c4
e8d8
g1h3
h8h7
h3g5
h7g7
g5h3
b8a6
h3g5
g7g5
g2g3
f4g3
f1h3
g3h2
f3f4
g5g8
h1h2
a6b8
h2h1
f7f6
h1h2
b8a6
h2h1
a6c5
h1h2
c5d3
e2d3
a8b8
h2f2
g8g3
